country,year,song_title,artist,rank
Nigeria,2024,Hosanna,Evans Ighodalo,6
Nigeria,2024,Victory Is My Name - Live,"Sinach, Israel Houghton",7
Nigeria,2024,You Are Worthy,Evans Ighodalo,8
Nigeria,2024,Jesus Iye,Nathaniel Bassey,9
Nigeria,2024,Universal King,"Evans Ighodalo, IBKSings",10
Nigeria,2024,I Get Backing,Victoria Orenze,11
Nigeria,2024,Undignified (Excuse Me),Dunsin Oyekan,12
Nigeria,2024,Thank You Lord,Evans Ighodalo,13
Nigeria,2024,"Daddy, You Too Much",Judikay,14
Nigeria,2024,Waves Are Singing,Evans Ighodalo,15
Nigeria,2024,We Bow,Evans Ighodalo,16
Nigeria,2024,I'm Blessed,Evans Ighodalo,17
Nigeria,2024,Jehovah Imaranma,Evans Ighodalo,18
Nigeria,2024,Wonders - Live,Jedidiaah,19
Nigeria,2024,Praise Medley - Live,Evans Ighodalo,20
Nigeria,2024,Hallelujah No Go Finish,Freke Umoh,21
Nigeria,2024,Rejoice,"Evans Ighodalo, Chris Bender",22
Nigeria,2024,Yahweh,AkuBai,23
Nigeria,2024,Our God,Evans Ighodalo,24
Nigeria,2024,Miracle No Dey Tire Jesus,"Moses Bliss, Festizie, Chizie",25
Brazil,2010,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer",1
Brazil,2010,Good Feeling,Flo Rida,2
Brazil,2010,Glad You Came,The Wanted,3
Brazil,2010,The Time (Dirty Bit),Black Eyed Peas,4
Brazil,2010,On The Floor - Radio Edit,"Jennifer Lopez, Pitbull",5
Brazil,2010,Breathing,Jason Derulo,6
Brazil,2010,Chasing The Sun,The Wanted,7
Brazil,2010,One Kiss (with Dua Lipa),"Calvin Harris, Dua Lipa",8
Brazil,2010,Make Luv,"Room 5, Oliver Cheatham",9
Brazil,2010,Watchin' (feat. Amanda Wilson),"Freemasons, Amanda Wilson",10
Brazil,2010,17,MK,11
Brazil,2010,No More,Josh Parkinson,12
Brazil,2010,No Further - Radio Edit,XYconstant,13
Brazil,2010,Won't Look Back,Duke Dumont,14
Brazil,2010,Piece of Me,"MK, Becky Hill",15
Brazil,2010,Always There,Just Kiddin,16
Brazil,2010,Thinking About It - Radio Edit,Just Kiddin,17
Brazil,2010,Say You,"Satin Jackets, Kids At Midnight",18
Brazil,2010,All Four Walls,"Gorgon City, Vaults",19
Brazil,2010,Daylight - Radio Edit,Disciples,20
Brazil,2010,Nothing Like This,"Blonde, Craig David",21
Brazil,2010,Restless,Hot Since 82,22
Brazil,2010,48HRS,Disciples,23
Brazil,2010,What Is House,Calippo,24
Brazil,2010,Go Deep,"Gorgon City, kamille, Ghosted",25
Brazil,2011,Pra Você - Live,Paula Fernandes,1
Brazil,2011,Amar Não é Pecado - Ao Vivo,Luan Santana,2
Brazil,2011,Talking to the Moon,Bruno Mars,3
Brazil,2011,Mentes Tão Bem (Mientes Tan Bien),Zezé Di Camargo & Luciano,4
Brazil,2011,Ai Se Eu Te Pego - Ao Vivo,Michel Teló,5
Brazil,2011,Não Precisa - Live,"Paula Fernandes, Victor & Leo",6
Brazil,2011,Água de Oceano,Victor & Leo,7
Brazil,2011,Balada,Gusttavo Lima,8
Brazil,2011,Um Beijo - Ao Vivo,Luan Santana,9
Brazil,2011,As Lembranças Vão Na Mala - Ao Vivo,Luan Santana,10
Brazil,2011,Rolling in the Deep,Adele,11
Brazil,2011,Just the Way You Are,Bruno Mars,12
Brazil,2011,Last Friday Night (T.G.I.F.),Katy Perry,13
Brazil,2011,Firework,Katy Perry,14
Brazil,2011,We R Who We R,Kesha,15
Brazil,2011,Loca (feat. El Cata),"Shakira, El Cata",16
Brazil,2011,Química do Amor - Ao Vivo,"Luan Santana, Ivete Sangalo",17
Brazil,2011,Hold It Against Me,Britney Spears,18
Brazil,2011,Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",19
Brazil,2011,The Time (Dirty Bit),Black Eyed Peas,20
Brazil,2011,Like A G6,"Far East Movement, The Cataracs, DEV",21
Brazil,2011,Judas,Lady Gaga,22
Brazil,2011,Just Can’t Get Enough,Black Eyed Peas,23
Brazil,2011,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",24
Brazil,2011,Someone Like You,Adele,25
Brazil,2015,Não Tô pra Ninguém (Acústico),Bruno & Marrone,1
Brazil,2015,Vagalumes,"Ivo Mozart, POLLO",2
Brazil,2015,Domingo de Manhã,Marcos & Belutti,3
Brazil,2015,"Vai Vendo - Versão ""O Destino""",Lucas Lucco,4
Brazil,2015,Escreve Aí - Ao Vivo,Luan Santana,5
Brazil,2015,"Farra, Pinga e Foguete",Bruno & Barretto,6
Brazil,2015,Jeito Carinhoso - Ao Vivo,Jads & Jadson,7
Brazil,2015,Ta Namorando e Me Querendo (Ao Vivo),Henrique & Juliano,8
Brazil,2015,Cara de Rica,Erikka,9
Brazil,2015,I Love You Baby / Doidinha na Balada - Ao Vivo,Oba Oba Samba House,10
Brazil,2015,Abertura Eletrônico / Natiruts Reggae Power / Será - Ao Vivo,Oba Oba Samba House,11
Brazil,2015,Não Uso Sapato / Novinha Atrevida - Ao Vivo,Oba Oba Samba House,12
Brazil,2015,Mágica do Amor / Por Enquanto (feat. Sophia) - Ao Vivo,"Oba Oba Samba House, Sophia Abrahão",13
Brazil,2015,O Segundo Sol - Original Version,Cássia Eller,14
Brazil,2015,Amor De Hoje,Juvencio Luyiz,15
Brazil,2015,Mozão - Ao Vivo,Lucas Lucco,16
Brazil,2015,Cê Topa - Ao Vivo,Luan Santana,17
Brazil,2015,Sinais,Luan Santana,18
Brazil,2015,Segredos,Grupo Revelação,19
Brazil,2015,Sem Você a Vida É Tão Sem Graça,Thiaguinho,20
Brazil,2015,Fui Fiel,Gusttavo Lima,21
Brazil,2015,Incondicional - Ao Vivo,Luan Santana,22
Brazil,2015,Hoje,LUDMILLA,23
Brazil,2015,Buquê De Flores - Ao Vivo,Thiaguinho,24
Brazil,2015,Um Anjo do Céu,Maskavo,25
Brazil,2014,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte) - Olodum Mix,"Pitbull, Jennifer Lopez, Claudia Leitte",1
Brazil,2014,La La La (Brasil 2014) (feat. Carlinhos Brown),"Shakira, Carlinhos Brown",2
Brazil,2014,The World Is Ours (Coca-Cola 2014 World's Cup Anthem),Aloe Blacc X David Correy,3
Brazil,2014,Dar um Jeito (We Will Find a Way) [The Official 2014 FIFA World Cup Anthem] (feat. Avicii & Alexandre Pires),"Carlos Santana, Wyclef Jean, Avicii, Alexandre Pires",4
Brazil,2014,Tatu Bom de Bola (The Official 2014 FIFA World Cup Mascot Song),Arlindo Cruz,5
Brazil,2014,One Nation (feat. Carlinhos Brown) (feat. Carlinhos Brown),"Sérgio Mendes, Carlinhos Brown",6
Brazil,2014,Vida - Spanglish Version,Ricky Martin,7
Brazil,2014,Samba do Brasil - Radio Remix,Bellini,8
Brazil,2014,Night & Day - Carnival Mix,Baha Men,9
Brazil,2014,Brazil (ITV World Cup Theme),Thiago Thomé,10
Brazil,2014,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),"Pitbull, Jennifer Lopez, Claudia Leitte",11
Brazil,2014,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (Opening Ceremony Version) (feat. Jennifer Lopez & Claudia Leitte),"Pitbull, Jennifer Lopez, Claudia Leitte",12
Brazil,2014,This Is Our Time (Agora é a nossa hora),MAGIC!,13
Brazil,2014,Time of Our Lives,Chawki,14
Brazil,2014,La La La (Brazil 2014) (feat. Carlinhos Brown),"Shakira, Carlinhos Brown",15
Brazil,2014,Fighter - Tachytelic World Cup Brazil 2014 Remix,"Mika Nakashima, Miliyah",16
Brazil,2014,One Nation,"Sérgio Mendes, Carlinhos Brown",17
Brazil,2014,Olé - Stadium Anthem Mix,Adelén,18
Brazil,2014,Magic in the Air (feat. Ahmed Chawki),"Magic System, Chawki",19
Brazil,2014,C’est la vie,Khaled,20
Brazil,2014,"Go, Gol (feat. Preta Gil)","Rodrigo Alexey, Preta Gil",21
Brazil,2014,Samba de Janeiro,Bellini,22
Brazil,2014,Samba do Brasil,Bellini,23
Brazil,2014,World Cup Song (feat. Randolph & Ksi),"Joe Weller, Randolph, KSI",24
Brazil,2014,Miss Alissa,Eagles Of Death Metal,25
Brazil,2012,Call Me Maybe,Carly Rae Jepsen,1
Brazil,2012,Somebody That I Used To Know,"Gotye, Kimbra",2
Brazil,2012,Te Vivo,Luan Santana,3
Brazil,2012,Incondicional,Luan Santana,4
Brazil,2012,Humilde Residência,Michel Teló,5
Brazil,2012,What Makes You Beautiful,One Direction,6
Brazil,2012,É Tenso,Fernando & Sorocaba,7
Brazil,2012,Eu Sem Você,"Paula Fernandes, Mickael Carreira",8
Brazil,2012,Lê Lê Lê,João Neto & Frederico,9
Brazil,2012,Last Friday Night (T.G.I.F.),Katy Perry,10
Brazil,2012,Marry The Night,Lady Gaga,11
Brazil,2012,Part Of Me,Katy Perry,12
Brazil,2012,Long Live,"Taylor Swift, Paula Fernandes",13
Brazil,2012,Vem Ni Mim Dodge Ram,Israel Novaes,14
Brazil,2012,Não Me Perdoei - Ao Vivo,Victor & Leo,15
Brazil,2012,Criminal,Britney Spears,16
Brazil,2012,Camaro Amarelo,Munhoz & Mariano,17
Brazil,2012,Whistle,Flo Rida,18
Brazil,2012,Já Não Sei Mais Nada (Yo No Se Mañana),Bruno & Marrone,19
Brazil,2012,Sexy And I Know It,LMFAO,20
Brazil,2012,Nega - Ao Vivo,Luan Santana,21
Brazil,2012,Wide Awake,Katy Perry,22
Brazil,2012,Ai Se Eu Te Pego - Ao Vivo,Michel Teló,23
Brazil,2012,Sensações - Live,Paula Fernandes,24
Brazil,2012,A Verdade,Fernando & Sorocaba,25
Brazil,2016,O mundo é nosso,Duduzinho,1
Brazil,2016,Bang,Anitta,2
Brazil,2016,Deixa ele sofrer,Anitta,3
Brazil,2016,Hoje,LUDMILLA,4
Brazil,2016,De Ladin,Dream Team do Passinho,5
Brazil,2016,Não Me Deixe Sozinho,Nego do Borel,6
Brazil,2016,Te ensinei certin,LUDMILLA,7
Brazil,2016,Made In Roça,Loubet,8
Brazil,2016,Aquele 1% - Ao Vivo,"Marcos & Belutti, Wesley Safadão",9
Brazil,2016,"Farra, Pinga e Foguete",Bruno & Barretto,10
Brazil,2016,Senha do Celular - Ao Vivo,Henrique & Diego,11
Brazil,2016,Camarote,Wesley Safadão,12
Brazil,2016,Sou Ciumento Mesmo (feat. Fernando & Sorocaba),"Wesley Safadão, Fernando & Sorocaba",13
Brazil,2016,O Que Acontece Na Balada,Thaeme & Thiago,14
Brazil,2016,Rei Delas,Mc Th,15
Brazil,2016,Lindona,"DENNIS, MC Guime, Mc Bola, Nego Blue",16
Brazil,2016,Quando o Dj Mandar,"DENNIS, Tarapi, Neblina",17
Brazil,2016,A Noite Inteira,"DENNIS, MC Koringa, Naldo Benny",18
Brazil,2016,Química,Biel,19
Brazil,2016,Baile de Favela,Mc João,20
Brazil,2016,Ai Meu Lulu,Mc Zuza,21
Brazil,2016,Vou Dar Virote - Ao Vivo,Wesley Safadão,22
Brazil,2016,Não Paro de Beber,Gusttavo Lima,23
Brazil,2016,Melhor assim (feat. Ludmilla),"Biel, LUDMILLA",24
Brazil,2016,Bom,LUDMILLA,25
Brazil,2017,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),"Anitta, ZAAC, Maejor, Tropkillaz, DJ Yuri Martins",1
Brazil,2017,Agora Vai Sentar,MC's Jhowzinho & Kadinho,2
Brazil,2017,Deixa Ela Beijar,"Matheus & Kauan, MC Kevinho",3
Brazil,2017,Pesadão,"IZA, Marcelo Falcão",4
Brazil,2017,Fazer Falta,Mc Livinho,5
Brazil,2017,K.O.,Pabllo Vittar,6
Brazil,2017,Open Bar (Lean On),"Pabllo Vittar, Mulú",7
Brazil,2017,Corpo Sensual,"Pabllo Vittar, Mateus Carrilho",8
Brazil,2017,Sua cara (feat. Anitta & Pabllo Vittar),"Major Lazer, Anitta, Pabllo Vittar",9
Brazil,2017,Encaixa,"MC Kevinho, Leo Santana",10
Brazil,2017,Contrato,Jorge & Mateus,11
Brazil,2017,Baldin de Gelo,Claudia Leitte,12
Brazil,2017,De Copo Em Copo - Ao Vivo,George Henrique & Rodrigo,13
Brazil,2017,Regime Fechado - Ao Vivo,Simone & Simaria,14
Brazil,2017,Quase - Ao Vivo,Cleber & Cauan,15
Brazil,2017,À Vontade,"Ivete Sangalo, Wesley Safadão",16
Brazil,2017,Paradinha,Anitta,17
Brazil,2017,Amigo Taxista - Ao Vivo,Zé Neto & Cristiano,18
Brazil,2017,Loka,"Simone & Simaria, Anitta",19
Brazil,2017,Villamix (Suave),"Alok, Matheus & Kauan",20
Brazil,2017,Vai Embrazando,"ZAAC, MC Vigary",21
Brazil,2017,Cheguei,LUDMILLA,22
Brazil,2017,O Grave Bater,MC Kevinho,23
Brazil,2017,Cara Bacana,MC G15,24
Brazil,2017,Acordando o Prédio,Luan Santana,25
Brazil,2018,Plaqtudum,"Recayd Mob, Derek, Jé, Dfideliz",1
Brazil,2018,Faz a Pose - Live,Derek,2
Brazil,2018,Maju,MC Igu,3
Brazil,2018,Parafal,"Klyn, Dfideliz",4
Brazil,2018,Six Seven Bih,"Klyn, Derek, Dfideliz, Raffa Moreira",5
Brazil,2018,The Wolves (Act I and II),Bon Iver,6
Brazil,2018,Al Capone,"Jovem Dex, Hash Produções, Portugal No Beat",7
Brazil,2018,Drop,"Jovem Dex, Hash Produções",8
Brazil,2018,Flexin,"Jovem Dex, Hash Produções",9
Brazil,2018,Rock N' Roll,"Dfideliz, Jé",10
Brazil,2018,"Obrigado, Mãe.",Dfideliz,11
Brazil,2018,Preto Rico,"Dfideliz, Kiaz",12
Brazil,2018,Flack Jack,"Recayd Mob, Bones, Derek, Dfideliz, MC Igu, Jé",13
Brazil,2018,Festa de Bandido,"Dfideliz, Nagalli",14
Brazil,2018,Nicole Bahls,"MC Igu, Derek, Klyn",15
Brazil,2018,Tráfico,Dfideliz,16
Brazil,2018,Get Dripped - Remix,Levn Mob,17
Brazil,2018,Não Ligo,Lil Fire 666,18
Brazil,2018,Hype No Jutsu 4,"Luckhaos, Massaru",19
Brazil,2018,Cai P Base,"Lil Fire 666, Klyn",20
Brazil,2018,Shuriken,Massaru,21
Brazil,2018,Sharingang,Massaru,22
Brazil,2018,Muito Dinheiro - Remix,"Klyn, Nagalli",23
Brazil,2018,Finesse,MC Igu,24
Brazil,2018,Cabelin na Régua,"MC Igu, MC PH",25
Brazil,2019,Vingança - Ao Vivo,"Luan Santana, MC Kekel",1
Brazil,2019,Quem Tem o Dom,"Jerry Smith, Wesley Safadão",2
Brazil,2019,Terremoto,"Anitta, MC Kevinho",3
Brazil,2019,Atrasadinha - Ao Vivo,"Felipe Araújo, Ferrugem",4
Brazil,2019,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,5
Brazil,2019,Zé da Recaída,Gusttavo Lima,6
Brazil,2019,Então Vem Cá - Ao Vivo,"Mano Walter, Claudia Leitte",7
Brazil,2019,Oi Nego (Não Vai Dar Parte 3),"Jefferson Moraes, Maraisa",8
Brazil,2019,12 Horas (Ao Vivo),Dilsinho,9
Brazil,2019,Trincadinho - Ao Vivo,Jorge & Mateus,10
Brazil,2019,Juras de Amor (Vai Chorar) - Ao Vivo,Wesley Safadão,11
Brazil,2019,Finalidade Era Ficar em Casa,MC Kevin o Chris,12
Brazil,2019,Quero Que Tu Vá (International Mix),"Ananda, Mala Rodríguez, Joker Beats, DaniLeigh",13
Brazil,2019,Medley da Gaiola - DENNIS Remix,"MC Kevin o Chris, DENNIS",14
Brazil,2019,Olha A Explosão - Remix,"MC Kevinho, 2 Chainz, French Montana, Nacho",15
Brazil,2019,Bum Bum Tam Tam,"MC Fioti, Future, J Balvin, Stefflon Don, Juan Magán",16
Brazil,2019,Agora Vai Sentar,MC's Jhowzinho & Kadinho,17
Brazil,2019,Bumbum caliente (Participação especial de De La Ghetto),"MC Lan, De La Ghetto",18
Brazil,2019,Na Ponta Ela Fica,Delano,19
Brazil,2019,Malandramente,"DENNIS, MC Nandinho, Nego Bam",20
Brazil,2019,Vai Rebolar,"DENNIS, Mc's Nandinho & Nego Bam",21
Brazil,2019,Clichê (Participação especial de Felipe Araújo),"LUDMILLA, Felipe Araújo",22
Brazil,2019,Vou Falar pra Tu,Jerry Smith,23
Brazil,2019,Malemolência,Dynho Alves,24
Brazil,2019,Largado Às Traças - Ao Vivo,Zé Neto & Cristiano,25
Brazil,2020,Porta Mala,Os Parazim,1
Brazil,2020,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,2
Brazil,2020,Catamaran,Dog & Pony,3
Brazil,2020,BRABA,Luísa Sonza,4
Brazil,2020,Don't Start Now,Dua Lipa,5
Brazil,2020,Liberdade Provisória - Ao Vivo,Henrique & Juliano,6
Brazil,2020,Bam Bam,Erik Romero,7
Brazil,2020,Rave de Favela (feat. BEAM),"Major Lazer, MC Lan, Anitta, BEAM",8
Brazil,2020,Graveto - Ao Vivo,Marília Mendonça,9
Brazil,2020,Litrão - Ao Vivo Em Recife / 2020,Matheus & Kauan,10
Brazil,2020,S de Saudade,"Luíza & Maurílio, Zé Neto & Cristiano",11
Brazil,2020,Te Prometo,"DENNIS, Mc Don Juan",12
Brazil,2020,Tudo no Sigilo,"Vytinho NG, Bianca",13
Brazil,2020,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto & Cristiano,14
Brazil,2020,SENTADÃO,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",15
Brazil,2020,Dance Monkey,Tones And I,16
Brazil,2020,Ranking,Jorge & Mateus,17
Brazil,2020,Oh Na Na,Jesus Sanchez,18
Brazil,2020,Com ou Sem Mim - Ao Vivo,Gustavo Mioto,19
Brazil,2020,Roses - Imanbek Remix,"SAINt JHN, Imanbek",20
Brazil,2020,Supera - Ao Vivo,Marília Mendonça,21
Brazil,2020,BALANÇA (feat. Pedro Sampaio),"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala",22
Brazil,2020,Cheirosa - Ao Vivo,Jorge & Mateus,23
Brazil,2020,Vem Me Satisfazer,"MC Ingryd, DJ Henrique da VK",24
Brazil,2020,água com açúcar - ao vivo,Luan Santana,25
Russia,2010,Ты так красива,Quest Pistols,1
Russia,2010,Голая,Gradusy,2
Russia,2010,Прованс,Yolka,3
Russia,2010,Режиссер,Gradusy,4
Russia,2010,Оружие,PIZZA,5
Russia,2010,Улыбайся,IOWA,6
Russia,2010,Вахтерам,Boombox,7
Russia,2010,Районы-кварталы,Zveri,8
Russia,2010,Выпускной (Медлячок),Basta,9
Russia,2010,Маршрутка,IOWA,10
Russia,2010,Зачем,5sta Family,11
Russia,2010,Манхэттен,Band'Eros,12
Russia,2010,Она не твоя,Stas Piekha,13
Russia,2010,Романс,PIZZA,14
Russia,2010,Выбирать чудо,Nyusha,15
Russia,2010,"Салют, Вера!",Valery Meladze,16
Russia,2010,Северное сияние,Ivan Dorn,17
Russia,2010,Перепутала,SEREBRO,19
Russia,2010,Твои глаза,LOBODA,20
Russia,2010,Чумачечая весна,Потап и Настя,21
Russia,2010,"Где ты, где я","Timati, Egor Kreed",22
Russia,2010,Стыцамен,Ivan Dorn,23
Russia,2010,Ты не такой,Yulianna Karaulova,24
Russia,2010,Он тебя целует,Ruki Vverh!,25
Russia,2013,Выше,Nyusha,1
Russia,2013,Спектакль Окончен,Polina Gagarina,2
Russia,2013,Оранжевые сны,Ani Lorak,3
Russia,2013,Нет,Polina Gagarina,4
Russia,2013,Одиночество-сука,Slava,5
Russia,2013,Воспоминание,Nyusha,6
Russia,2013,3 желания (feat. Винтаж),"DJ SMASH, Vintage",7
Russia,2013,Перемирие,VIA Gra,8
Russia,2013,Забирай рай,Ani Lorak,9
Russia,2013,Интернет Герой,Roma Acorn,10
Russia,2013,"Больше, Чем Любовь",Artik & Asti,11
Russia,2013,"Боже, какой мужчина",Natali,12
Russia,2013,Другая реальность,MakSim,13
Russia,2013,На Краю Земли - Original Mix,"DJ M.E.G., Nerak, Karina Koks",14
Russia,2013,Роман,NuAngels,15
Russia,2013,Avocado,Nikita,16
Russia,2013,Stumblin',Sergey Lazarev,17
Russia,2013,Мир Сошел с Ума,Vlad Sokolovskiy,18
Russia,2013,Дюймовочка - Жизнь без розовых очков,Zlata,19
Russia,2013,Полное Погружение,Jack Action,20
Russia,2013,Небо в ладонях,Yaroslava,21
Russia,2013,Сумасшедшая,Anzhelika Varum,22
Russia,2013,Любви точка нет,Vremya i Steklo,23
Russia,2013,Между нами (feat. Sender),"Anna Sedokova, Sender",24
Russia,2013,Я Буду Рядом,"T-killah, Lena Katina",25
Brazil,2022,NO CHÃO NOVINHA,"Anitta, PEDRO SAMPAIO",1
Brazil,2022,DANÇARINA,"PEDRO SAMPAIO, Mc Pedrinho",2
Brazil,2022,BAGUNÇA,PEDRO SAMPAIO,3
Brazil,2022,GALOPA,PEDRO SAMPAIO,4
Brazil,2022,SENTADÃO,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",5
Brazil,2022,sentaDONA (Remix) s2,"Davi Kneip, Mc Frog, Dj Gabriel do Borel, Luísa Sonza",6
Brazil,2022,CAFÉ DA MANHÃ ;P,"Luísa Sonza, LUDMILLA",7
Brazil,2022,ATENÇÃO,"PEDRO SAMPAIO, Luísa Sonza",8
Brazil,2022,MODO TURBO,"Luísa Sonza, Pabllo Vittar, Anitta",9
Brazil,2022,Combatchy (feat. MC Rebecca),"Anitta, Lexa, Luísa Sonza, Rebecca",10
Brazil,2022,VIP *-*,"Luísa Sonza, 6LACK",11
Brazil,2022,ANACONDA *o* ~~~,"Luísa Sonza, Mariah Angeliq",12
Brazil,2022,Barbie (feat. Danny Bond),"Rebecca, POCAH, Lexa, Danny Bond",13
Brazil,2022,Bruta,Lexa,14
Brazil,2022,Quebrar Seu Coração (feat. Luísa Sonza),"Lexa, Luísa Sonza",15
Brazil,2022,Sussu,Lexa,16
Brazil,2022,VERMELHO,Gloria Groove,17
Brazil,2022,Coisa Boa,Gloria Groove,18
Brazil,2022,Não sou obrigada,POCAH,19
Brazil,2022,Nem On Nem Off,"POCAH, MC WM",20
Brazil,2022,Pontinho Indecente,"Gabily, Rebecca, Bianca",21
Brazil,2022,SexToU,"Rennan da Penha, Anitta",22
Brazil,2022,Deixa de Onda (Porra Nenhuma),"DENNIS, Xamã, LUDMILLA",23
Brazil,2022,Socadona,"LUDMILLA, Mariah Angeliq, Topo La Maskara, Mr. Vegas",24
Brazil,2022,Onda Poderosa / Citação: Abalou,"Ivete Sangalo, Gloria Groove",25
Brazil,2024,Ela Joga na Hora,"Mc Pogba, DJ Guih Da ZO",1
Brazil,2024,JOGO DE TOLOS,"Scythermane, luc wall, Lurk",2
Brazil,2024,RISADA CHUCK 01,-Prey,3
Brazil,2024,Funk of Galáctico,"SXID, Bibi Babydoll",4
Brazil,2024,EI DO SENSACIO!,princce,5
Brazil,2024,TOPA TOPA TOPA,"NXGHT!, Scythermane",6
Brazil,2024,MALEVOLÊNCIA IMORTAL,"Scythermane, Slaymacow, MC MN, Mc Denny",7
Brazil,2024,byebye.wav,SXCREDMANE,8
Brazil,2024,EMPURRA Vs EX É SEMPRE EX,DJ Kennedy OBraboo,9
Brazil,2024,LENDÁRIO SUPER SAYIAN FUNK,"zecki, Scythermane",10
Brazil,2024,O Melhor no Que Faz 3.0,"DJ BRYAN 7, DJIEGO, Maxximo Dj, Mc M4",11
Brazil,2024,MONTAGEM VOZES PROFUNDAS - Super Slowed,"DJ MAXZZ, DJ JL3 DA ZN, DJ CD 011",12
Brazil,2024,GLORY,Ogryzek,13
Brazil,2024,DEPRIMIDO FUNK,-Prey,14
Brazil,2024,MTG - VINGANÇA,DJ FKU,15
Brazil,2024,Cuando se te moja la tarea 2,LDRR,16
Brazil,2024,RISADA CHUCK 01 - Super Slowed,-Prey,17
Brazil,2024,DRESS!,Eternxlkz,18
Brazil,2024,Ashi Ashi,"6YNTHMANE, RXDXVIL",19
Brazil,2024,Dança Do Mistério,DJ Ikeraus,20
Brazil,2024,bye bye!,"TKO.WAV, Scythermane",21
Brazil,2024,BATE E PUXA,"Scythermane, Bruderr, Hugomasked",22
Brazil,2024,MTG - ESTO ES ESPARTA,"ZODIVK, YXUNGXROTICA, DJ Bill",23
Brazil,2024,INFINITY FUNK,"-Prey, MC Gil Do Andaraí",24
Brazil,2024,X-SLIDE,"2KE, 808iuli",25
Brazil,2023,RUKIDDINGME,"Sweepz, TRA$HCVNDY",1
Brazil,2023,Sequência da Dz7,"TRASHXRL, Mc Menor Do Alvorada",2
Brazil,2023,ALORS BRAZIL,NONTHENSE,3
Brazil,2023,Brazilian Phonk Mano,"Slowboy, lucaf., Crazy Mano",4
Brazil,2023,Life in Rio,"Slowboy, NUEKI, Crazy Mano, TOLCHONOV",5
Brazil,2023,TUCA DONKA,"CURSEDEVIL, DJ FKU, Skorde",6
Brazil,2023,BRAZILIAN DANÇA PHONK,"6YNTHMANE, RXDXVIL",7
Brazil,2023,Rumbling,XFederation,8
Brazil,2023,Valhalla,"PHARAØH, Yung Zime, dnvn",9
Brazil,2023,METAMORPHOSIS,INTERWORLD,10
Brazil,2023,KILL ALL,"ZODIVK, Kill Dyll",11
Brazil,2023,Sandstorm,PHNKR,12
Brazil,2023,Prescience,Xtel9ine,13
Brazil,2023,VUK VUK,"Kordhell, Dragon Boys",14
Brazil,2023,HADES,svlient,15
Brazil,2023,SWITCHBLXDE,"NEMESIS, Yung Zime, Big Melancholy",16
Brazil,2023,NINJA WAY,PHNKR,17
Brazil,2023,DROGA,"Alban Chela, Marin Hoxha",18
Brazil,2023,PULL UP,"Hkmk, PHONK SZN, PHONK.MP3",19
Brazil,2023,HELLO BRAZIL!,Airfox,20
Brazil,2023,Roses,"Svniivan, New Beat Order, Veronica Bravo",21
Brazil,2023,SIGMA BRAZIL,"ANGELPLAYA, Godmode, acronym.",22
Brazil,2023,FLEX,"SLIPSIDE, Kverz",23
Brazil,2023,Show Me Love,PHNKR,24
Brazil,2023,WHOLE GANG,"LONELY DRYFT, ANTOSHKA",25
Russia,2015,Самая самая,Egor Kreed,1
Russia,2015,Надо ли - DJ Noiz Remix,Egor Kreed,2
Russia,2015,Выше,Nyusha,3
Russia,2015,Роман,Vintage,4
Russia,2015,Невозможное возможно ( Nevozmozhnoe Vozmozhno ),Dima Bilan,5
Russia,2015,Задыхаюсь ( Zadihaus' ),Dima Bilan,6
Russia,2015,Я Просто Люблю Тебя ( Ya Prosto Lublu Tebya ),Dima Bilan,7
Russia,2015,18 мне уже,Ruki Vverh!,8
Russia,2015,"О, Боже, какой мужчина!",Natali,9
Russia,2015,"Больше, Чем Любовь",Artik & Asti,10
Russia,2015,Невеста,Egor Kreed,11
Russia,2015,Черный Бумер,Seryoga,12
Russia,2015,Имя 505,Vremya i Steklo,13
Russia,2015,Ключи от рая,Timati,14
Russia,2015,Я тебя не отдам,SEREBRO,15
Russia,2015,Ай - яй - яй,Ruki Vverh!,16
Russia,2015,Хей ё,"Tamerlan, Alena Omargalieva",17
Russia,2015,Губы шепчут - Club Mix Version,Opium Project,18
Russia,2015,"Только ты, только я",Egor Kreed,19
Russia,2015,Одиночество-сука,Slava,20
Russia,2015,Посмотри - DJ Ed Remix,"Timati, Kristina Si, Dj Ed",21
Russia,2015,"Женщина, я не танцую",Adessa,22
Russia,2015,День и ночь,МОТ,23
Russia,2015,Не пара,Потап и Настя,24
Russia,2015,Ты такой,"Mc Doni, Natali",25
